steps,rewards
1000,0.51625
2000,0.31875
3000,0.2
4000,0.34
5000,0.25625
6000,0.32687499999999997
7000,0.25
8000,0.476875
9000,0.305
10000,0.600625
11000,0.766875
12000,0.58875
13000,0.8862500000000001
14000,0.6275
15000,0.8956249999999999
16000,0.9143749999999999
17000,0.900625
18000,0.9668749999999999
19000,0.9662499999999999
20000,0.97
21000,0.975
22000,0.975625
23000,0.9724999999999999
24000,0.9774999999999998
25000,0.9637500000000001
26000,0.9737500000000001
27000,0.9643750000000001
28000,0.97
29000,0.9743749999999999
30000,0.969375
