steps,rewards
1000,12.1
2000,14.2
3000,36.2
4000,45.3
5000,84.3
6000,86.1
7000,84.0
8000,94.8
9000,90.5
10000,111.9
11000,121.0
12000,120.6
13000,114.5
14000,157.4
15000,147.0
16000,135.4
17000,167.3
18000,133.9
19000,133.0
20000,136.6
21000,131.1
22000,136.5
23000,162.1
24000,138.9
25000,131.6
26000,136.1
27000,132.5
28000,138.9
29000,126.9
30000,131.5
31000,143.7
32000,151.4
33000,158.6
34000,216.2
35000,248.8
36000,203.4
37000,211.4
38000,207.9
39000,222.4
40000,234.2
41000,251.9
42000,257.7
43000,207.5
44000,210.3
45000,230.0
46000,245.7
47000,301.8
48000,275.3
49000,290.2
50000,248.7
