steps,rewards
1000,29.4
2000,16.4
3000,14.5
4000,14.7
5000,14.8
6000,15.5
7000,14.7
8000,13.3
9000,10.6
10000,13.6
11000,23.8
12000,18.3
13000,21.5
14000,18.5
15000,24.6
16000,76.4
17000,59.5
18000,49.9
19000,73.2
20000,50.3
21000,98.5
22000,175.7
23000,209.8
24000,215.7
25000,187.2
26000,199.1
27000,223.3
28000,214.5
29000,213.5
30000,196.2
31000,217.2
32000,251.7
33000,268.3
34000,220.9
35000,228.7
36000,235.0
37000,231.5
38000,225.0
39000,240.1
40000,246.1
41000,245.6
42000,260.3
43000,229.8
44000,232.4
45000,232.4
46000,217.2
47000,224.3
48000,227.6
49000,242.6
50000,220.4
