score,duration,agent.buffer_capacity,agent.batch_size,agent.learning_rate,agent.gamma,agent.epsilon_start,agent.epsilon_final,agent.epsilon_decay,agent.target_update_freq,agent.use_noisy_net,train.num_frames,train.eval_interval,env.name,seed
0.04074218749999999,37.53247141838074,50000,128,0.001,0.7,1.0,0.05,20000,2000,False,20000,1000,MiniGrid-Empty-8x8-v0,0
