steps,rewards
1000,0.236328125
2000,0.21549479166666666
3000,0.12171874999999999
4000,0.21683593750000002
5000,0.3205078125
6000,0.7612890625000001
7000,0.72578125
8000,0.7556640625000001
9000,0.8449609375
10000,0.7633984375
11000,0.6593359375
12000,0.8062890625
13000,0.74125
14000,0.76375
15000,0.9388281249999999
16000,0.9310937500000002
17000,0.9458593750000001
18000,0.9419921875
19000,0.9458593750000001
20000,0.9455078125
21000,0.9363671874999998
22000,0.9514843749999999
23000,0.9486718749999999
24000,0.9476171875
25000,0.9486718749999999
26000,0.9525390625
27000,0.947265625
28000,0.952890625
29000,0.9535937500000001
30000,0.9550000000000001
31000,0.9546484374999998
32000,0.9532421875000001
33000,0.9546484375000001
34000,0.9560546875
35000,0.9500781249999999
36000,0.9535937499999999
37000,0.9535937499999999
38000,0.952890625
39000,0.9525390625
40000,0.954296875
41000,0.9532421875000001
42000,0.9525390625
43000,0.9550000000000001
44000,0.9553515625000001
45000,0.954296875
46000,0.9553515625
47000,0.9542968750000002
48000,0.9553515625000001
49000,0.9560546875
50000,0.9560546875
51000,0.9560546875
52000,0.9532421875000001
53000,0.9560546875
54000,0.955703125
55000,0.9553515625
56000,0.955703125
57000,0.9549999999999998
58000,0.9567578124999999
59000,0.9535937499999999
60000,0.9518359375
61000,0.9549999999999998
62000,0.9550000000000001
63000,0.9549999999999998
64000,0.9546484375000001
65000,0.9567578124999999
66000,0.9546484375000001
67000,0.9564062499999999
68000,0.9546484374999998
69000,0.955703125
70000,0.9560546874999998
71000,0.954296875
72000,0.9567578124999999
73000,0.9542968749999998
74000,0.9571093749999999
75000,0.9560546875
76000,0.9553515625000001
77000,0.9564062499999999
78000,0.955703125
79000,0.9553515625000001
80000,0.954296875
81000,0.9560546874999998
82000,0.9542968749999998
83000,0.955703125
84000,0.9564062499999999
85000,0.9560546875
86000,0.955703125
87000,0.955703125
88000,0.9546484375000001
89000,0.9560546874999998
90000,0.9560546874999998
91000,0.9532421874999999
92000,0.9550000000000001
93000,0.9564062499999999
94000,0.9560546875
95000,0.9571093749999999
96000,0.9553515625
97000,0.9553515625
98000,0.9549999999999998
99000,0.9550000000000001
100000,0.9567578124999999
