steps,rewards
1000,11.4
2000,10.1
3000,20.5
4000,22.5
5000,30.2
6000,84.6
7000,83.0
8000,116.3
9000,200.2
10000,169.5
11000,198.3
12000,249.2
13000,307.9
14000,395.0
15000,409.1
16000,311.0
17000,306.3
18000,327.7
19000,319.5
20000,289.8
21000,196.3
22000,142.0
23000,118.2
24000,146.8
25000,214.8
26000,292.2
27000,344.7
28000,376.2
29000,350.9
30000,365.9
31000,325.3
32000,125.1
33000,105.3
34000,85.1
35000,69.9
36000,71.4
37000,132.6
38000,206.1
39000,185.4
40000,149.9
41000,163.7
42000,232.2
43000,229.0
44000,107.2
45000,84.8
46000,123.5
47000,137.1
48000,202.0
49000,222.8
50000,247.2
