steps,rewards
1000,0.479375
2000,0.17875000000000002
3000,0.4831249999999999
4000,0.28125
5000,0.25
6000,0.535
7000,0.67
8000,0.6718749999999999
9000,0.6968750000000001
10000,0.865625
11000,0.87375
12000,0.8543750000000001
13000,0.8556250000000001
14000,0.82125
15000,0.78125
16000,0.9649999999999999
17000,0.804375
18000,0.9718750000000002
19000,0.975625
20000,0.9737500000000001
21000,0.9706250000000001
22000,0.9674999999999999
23000,0.9731250000000001
24000,0.9775
25000,0.9687499999999998
26000,0.974375
27000,0.95625
28000,0.9706249999999998
29000,0.9775
30000,0.9706250000000001
