steps,rewards
1000,17.9
2000,14.3
3000,27.2
4000,29.2
5000,36.2
6000,46.6
7000,58.0
8000,58.5
9000,53.5
10000,52.8
11000,74.8
12000,76.5
13000,71.8
14000,89.9
15000,93.0
16000,108.0
17000,94.6
18000,99.2
19000,78.1
20000,78.5
21000,107.0
22000,123.0
23000,73.8
24000,102.5
25000,99.3
26000,107.0
27000,121.0
28000,91.8
29000,134.8
30000,198.5
31000,157.9
32000,154.4
33000,169.2
34000,175.0
35000,201.9
36000,176.0
37000,132.4
38000,186.7
39000,153.0
40000,133.8
41000,156.0
42000,170.5
43000,157.8
44000,140.6
45000,155.5
46000,170.4
47000,171.0
48000,169.3
49000,164.3
50000,183.9
