steps,rewards
1000,-0.8045
2000,-1.0
3000,-1.0
4000,-1.0
5000,-0.8314999999999999
6000,-0.8251999999999999
7000,-1.0
8000,-0.8063
9000,-0.6359999999999999
10000,-0.8054
11000,-0.8153
12000,-0.6134999999999999
13000,-0.4423
14000,0.28029999999999994
15000,-0.4378
16000,0.28209999999999996
17000,-0.047700000000000006
18000,-0.0648
19000,-0.03420000000000002
20000,0.3505
21000,0.49470000000000003
22000,0.6991999999999999
23000,0.31629999999999997
24000,0.3217
25000,0.7162999999999999
26000,0.3163
27000,0.5334
28000,0.5208
29000,0.9046
30000,0.6866
31000,0.692
32000,0.8812
33000,0.71
34000,0.34330000000000005
35000,0.5126999999999999
36000,0.8731
37000,0.8686
38000,0.7262
39000,0.8884000000000001
40000,0.9154
41000,0.9109
42000,0.8965
43000,0.8605
44000,0.6973999999999999
45000,0.7154
46000,0.9306999999999999
47000,0.7081999999999999
48000,0.719
49000,0.8991999999999999
50000,0.6893
