steps,rewards
1000,13.1
2000,10.1
3000,9.0
4000,9.6
5000,9.2
6000,9.9
7000,10.2
8000,9.0
9000,9.6
10000,13.0
11000,22.9
12000,24.2
13000,22.6
14000,21.0
15000,14.9
16000,27.6
17000,14.9
18000,15.6
19000,17.5
20000,18.0
21000,40.5
22000,45.3
23000,32.0
24000,47.5
25000,47.2
26000,92.7
27000,115.5
28000,80.7
29000,105.0
30000,112.0
31000,114.0
32000,109.8
33000,91.6
34000,110.1
35000,126.5
36000,113.3
37000,129.7
38000,146.0
39000,156.5
40000,114.6
41000,121.9
42000,132.8
43000,124.1
44000,124.3
45000,126.8
46000,117.1
47000,139.7
48000,129.4
49000,121.6
50000,98.2
