steps,rewards
1000,19.3
2000,16.1
3000,32.2
4000,85.6
5000,169.8
6000,156.4
7000,123.4
8000,175.1
9000,191.8
10000,212.3
11000,229.8
12000,254.8
13000,258.3
14000,227.4
15000,204.9
16000,200.1
17000,201.9
18000,205.4
19000,199.8
20000,194.9
21000,199.1
22000,181.0
23000,200.7
24000,197.2
25000,186.6
26000,200.0
27000,181.8
28000,152.0
29000,146.7
30000,128.1
31000,135.9
32000,122.4
33000,110.0
34000,108.2
35000,109.7
36000,116.0
37000,136.3
38000,140.1
39000,140.2
40000,138.0
41000,146.3
42000,149.7
43000,146.1
44000,117.0
45000,121.5
46000,117.2
47000,108.4
48000,111.3
49000,106.6
50000,109.1
51000,112.9
52000,117.9
53000,121.4
54000,115.4
55000,119.6
56000,121.7
57000,118.5
58000,126.2
59000,139.6
60000,152.5
61000,142.4
62000,130.7
63000,140.8
64000,144.3
65000,144.9
66000,121.5
67000,116.7
68000,112.9
69000,119.2
70000,134.1
71000,141.3
72000,118.3
73000,122.2
74000,142.0
75000,154.0
76000,142.7
77000,134.0
78000,131.4
79000,144.5
80000,151.2
81000,139.8
82000,166.0
83000,149.9
84000,138.6
85000,146.9
86000,128.3
87000,119.3
88000,112.4
89000,119.4
90000,128.6
91000,115.9
92000,122.4
93000,113.5
94000,119.1
95000,142.1
96000,177.8
97000,209.1
98000,235.1
99000,246.2
100000,254.1
101000,226.9
102000,219.3
103000,238.7
104000,250.0
105000,220.6
106000,202.5
107000,195.6
108000,193.6
109000,158.1
110000,153.9
111000,190.6
112000,180.9
113000,130.7
114000,123.9
115000,111.9
116000,116.4
117000,68.1
118000,95.6
119000,114.6
120000,114.6
121000,115.9
122000,123.2
123000,133.7
124000,216.3
125000,252.5
126000,285.6
127000,320.4
128000,354.2
129000,427.8
130000,464.0
131000,500.0
132000,474.0
133000,434.4
134000,359.2
135000,320.8
136000,240.0
137000,250.2
138000,281.0
139000,343.7
140000,413.9
141000,479.8
142000,500.0
143000,500.0
144000,500.0
145000,500.0
146000,500.0
147000,377.9
148000,334.4
149000,334.4
150000,120.5
151000,66.2
152000,110.3
153000,198.9
154000,286.1
155000,324.2
156000,347.0
157000,387.5
158000,366.9
159000,387.9
160000,340.9
161000,267.9
162000,218.3
163000,194.5
164000,191.7
165000,172.5
166000,185.4
167000,189.8
168000,192.3
169000,206.0
170000,265.7
171000,328.2
172000,385.9
173000,447.3
174000,500.0
175000,500.0
176000,500.0
177000,488.0
178000,488.0
179000,488.0
180000,488.0
181000,488.0
182000,500.0
183000,500.0
184000,500.0
185000,500.0
186000,500.0
187000,500.0
188000,500.0
189000,500.0
190000,500.0
191000,500.0
192000,500.0
193000,500.0
194000,500.0
195000,500.0
196000,500.0
197000,500.0
198000,500.0
199000,500.0
200000,500.0
