steps,rewards
1000,19.0
2000,16.9
3000,22.6
4000,85.0
5000,102.5
6000,149.9
7000,138.1
8000,154.3
9000,226.7
10000,264.6
11000,291.9
12000,289.8
13000,304.5
14000,290.2
15000,270.6
16000,233.1
17000,245.0
18000,246.2
19000,246.0
20000,218.1
21000,186.0
22000,203.5
23000,227.4
24000,216.2
25000,230.2
26000,219.8
27000,204.5
28000,188.7
29000,190.6
30000,182.7
31000,163.0
32000,156.2
33000,141.7
34000,136.7
35000,128.5
36000,126.4
37000,128.0
38000,127.9
39000,129.7
40000,126.2
41000,126.1
42000,130.9
43000,135.7
44000,139.7
45000,140.1
46000,149.6
47000,152.0
48000,153.1
49000,140.4
50000,130.2
51000,130.1
52000,129.6
53000,131.6
54000,133.7
55000,134.2
56000,139.0
57000,138.2
58000,143.3
59000,149.3
60000,153.7
61000,163.4
62000,170.4
63000,179.4
64000,177.9
65000,182.6
66000,199.2
67000,203.7
68000,179.8
69000,167.5
70000,173.1
71000,167.5
72000,166.7
73000,169.9
74000,176.8
75000,176.5
76000,174.8
77000,171.1
78000,186.8
79000,187.4
80000,180.9
81000,169.0
82000,152.8
83000,147.7
84000,153.1
85000,145.5
86000,146.3
87000,148.7
88000,152.1
89000,163.2
90000,177.0
91000,177.8
92000,195.6
93000,201.9
94000,181.5
95000,172.1
96000,179.2
97000,200.4
98000,206.4
99000,197.5
100000,195.6
101000,179.5
102000,189.9
103000,181.1
104000,181.6
105000,188.1
106000,186.5
107000,187.1
108000,179.1
109000,151.9
110000,147.3
111000,154.5
112000,156.6
113000,157.3
114000,176.3
115000,199.7
116000,214.2
117000,200.8
118000,171.0
119000,163.2
120000,161.5
121000,167.4
122000,172.0
123000,174.5
124000,196.4
125000,229.0
126000,292.3
127000,326.6
128000,324.0
129000,313.9
130000,302.6
131000,305.1
132000,250.8
133000,213.2
134000,206.4
135000,223.3
136000,196.2
137000,177.3
138000,186.6
139000,201.4
140000,209.0
141000,276.8
142000,335.2
143000,394.9
144000,388.0
145000,305.1
146000,257.0
147000,224.8
148000,190.5
149000,188.9
150000,190.9
151000,187.0
152000,185.0
153000,187.6
154000,237.4
155000,272.4
156000,275.9
157000,326.1
158000,360.3
159000,319.0
160000,241.3
161000,235.1
162000,240.0
163000,241.7
164000,237.3
165000,236.3
166000,245.7
167000,275.9
168000,304.2
169000,309.3
170000,343.2
171000,382.4
172000,404.2
173000,454.1
174000,500.0
175000,500.0
176000,500.0
177000,500.0
178000,500.0
179000,500.0
180000,500.0
181000,500.0
182000,500.0
183000,500.0
184000,500.0
185000,500.0
186000,500.0
187000,500.0
188000,500.0
189000,500.0
190000,500.0
191000,500.0
192000,500.0
193000,455.4
194000,455.4
195000,455.4
196000,455.4
197000,455.4
198000,462.9
199000,462.9
200000,352.7
