steps,rewards
1000,0.12783203124999998
2000,0.08872070312499998
3000,0.07624999999999998
4000,0.05640624999999999
5000,0.0
6000,0.035312500000000004
7000,0.035312500000000004
8000,0.1398828125
9000,0.191015625
10000,0.05113281249999999
11000,0.115625
12000,0.12
13000,0.055507812499999996
14000,0.11945312500000001
15000,0.082734375
16000,0.074140625
17000,0.13035156249999996
18000,0.16796875
19000,0.175703125
20000,0.11542968749999998
21000,0.148984375
22000,0.067109375
23000,0.0335546875
24000,0.125625
25000,0.313984375
26000,0.5408984374999999
27000,0.653359375
28000,0.6373828125000001
29000,0.535625
30000,0.40714843749999996
31000,0.5878125
32000,0.9001562499999999
33000,0.8920703124999999
34000,0.9553515625
35000,0.8562109375
36000,0.9511328124999998
37000,0.81015625
38000,0.9483203124999999
39000,0.8811718749999999
40000,0.9479687499999999
41000,0.7305468749999999
42000,0.9089453125
43000,0.9201953125
44000,0.9412890625000001
45000,0.9557031249999998
46000,0.9560546875
47000,0.954296875
48000,0.9560546875
49000,0.9560546874999998
50000,0.9546484375000001
