steps,rewards
1000,0.061914062500000006
2000,0.03537946428571429
3000,0.08062499999999999
4000,0.2691796875
5000,0.21261718749999997
6000,0.27957031250000003
7000,0.2555078125
8000,0.075390625
9000,0.0
10000,0.0
11000,0.0
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.0920703125
18000,0.0920703125
19000,0.11578124999999999
20000,0.1767578125
21000,0.253046875
22000,0.22156249999999997
23000,0.8003124999999999
24000,0.912109375
25000,0.7169921875
26000,0.575859375
27000,0.3182421875
28000,0.14515625000000001
29000,0.138984375
30000,0.164609375
31000,0.22046875
32000,0.392890625
33000,0.3470703125
34000,0.39816406249999997
35000,0.7285937499999999
36000,0.772890625
37000,0.6684765625
38000,0.789765625
39000,0.8751953125
40000,0.9286328125000001
41000,0.9279296875
42000,0.9219531249999999
43000,0.7328125
44000,0.94234375
45000,0.9335546875
46000,0.9194921875000001
47000,0.76796875
48000,0.4572265625
49000,0.9419921875
50000,0.8825781249999999
