steps,rewards
1000,0.0
2000,0.0
3000,0.0
4000,0.0
5000,0.12692
6000,0.20856
7000,0.14312
8000,0.0
9000,0.0
10000,0.0
11000,0.021519999999999994
12000,0.03871999999999999
13000,0.03871999999999999
14000,0.0
15000,0.0
