steps,rewards
1000,17.7
2000,16.0
3000,15.7
4000,28.4
5000,30.1
6000,38.5
7000,64.8
8000,70.6
9000,47.4
10000,42.5
11000,52.9
12000,56.2
13000,70.7
14000,79.8
15000,107.1
16000,123.6
17000,92.6
18000,77.6
19000,107.9
20000,82.7
21000,110.9
22000,98.0
23000,144.9
24000,101.6
25000,115.3
26000,159.4
27000,213.5
28000,218.8
29000,244.4
30000,190.0
31000,180.2
32000,201.8
33000,186.2
34000,122.3
35000,134.7
36000,175.3
37000,135.6
38000,125.2
39000,100.3
40000,110.3
41000,92.9
42000,95.3
43000,105.6
44000,123.6
45000,175.3
46000,174.8
47000,170.0
48000,147.9
49000,112.9
50000,151.8
51000,151.4
52000,94.9
53000,117.1
54000,126.8
55000,114.8
56000,127.8
57000,187.9
58000,248.3
59000,178.0
60000,144.0
61000,182.0
62000,184.4
63000,185.4
64000,199.4
65000,238.0
66000,214.5
67000,227.2
68000,291.1
69000,340.9
70000,423.9
71000,456.8
72000,467.2
73000,455.9
74000,425.7
75000,404.6
76000,397.6
77000,391.1
78000,374.7
79000,395.8
80000,375.7
81000,404.5
82000,404.5
83000,413.2
84000,447.7
85000,447.7
86000,420.2
87000,359.4
88000,359.4
89000,341.5
90000,347.2
91000,375.8
92000,375.8
93000,421.2
94000,402.4
95000,436.7
96000,436.7
97000,436.7
98000,436.7
99000,485.8
100000,500.0
101000,441.2
102000,394.4
103000,394.4
104000,394.4
105000,433.5
106000,453.2
107000,500.0
108000,500.0
109000,453.2
110000,453.2
111000,453.2
112000,453.2
113000,453.2
114000,500.0
115000,500.0
116000,500.0
117000,500.0
118000,500.0
119000,500.0
120000,472.9
121000,434.9
122000,423.1
123000,402.9
124000,430.0
125000,431.5
126000,478.4
127000,422.0
128000,442.2
129000,423.3
130000,390.0
131000,375.1
132000,398.9
133000,367.4
134000,400.7
135000,415.7
136000,353.1
137000,283.3
138000,265.1
139000,270.6
140000,320.7
141000,359.4
142000,369.1
143000,404.5
144000,339.9
145000,306.4
146000,353.2
147000,376.7
148000,328.9
149000,342.6
150000,277.2
151000,305.4
152000,326.2
153000,338.2
154000,387.5
155000,334.2
156000,331.7
157000,329.2
158000,348.4
159000,372.8
160000,388.0
161000,416.4
162000,433.2
163000,366.0
164000,309.6
165000,297.2
166000,182.7
167000,203.6
168000,253.0
169000,296.4
170000,220.8
171000,255.9
172000,240.7
173000,187.4
174000,272.1
175000,281.8
176000,357.9
177000,344.3
178000,327.3
179000,325.1
180000,314.7
181000,315.2
182000,247.7
183000,177.7
184000,191.9
185000,258.2
186000,311.4
187000,391.0
188000,378.7
189000,156.2
190000,205.8
191000,261.3
192000,288.5
193000,289.5
194000,318.3
195000,314.3
196000,353.2
197000,344.1
198000,292.8
199000,290.1
200000,298.4
