steps,rewards
1000,-0.8045
2000,-1.0
3000,-1.0
4000,-1.0
5000,-0.8215999999999999
6000,-0.8161999999999999
7000,-0.8135
8000,-0.6189
9000,-0.08010000000000003
10000,-0.2306
11000,-0.43599999999999994
12000,-0.6207
13000,0.1217
14000,-0.06839999999999997
15000,-0.44410000000000005
16000,0.6820999999999999
17000,-0.4288
18000,0.1478
19000,-0.04859999999999998
20000,-0.22879999999999998
21000,0.32439999999999997
22000,0.31450000000000006
23000,0.7172
24000,0.5181
25000,0.7046
26000,0.7037
27000,0.5172000000000001
28000,0.7262000000000001
29000,0.8955999999999997
30000,0.5297999999999999
31000,0.8965
32000,0.9136000000000001
33000,0.7081999999999999
34000,0.7135999999999999
35000,0.7225999999999999
36000,0.7208
37000,0.8946999999999999
38000,0.7324999999999999
39000,0.7388
40000,0.9244
41000,0.8856999999999999
42000,0.7072999999999999
43000,0.8748999999999999
44000,0.9046
45000,0.3415
46000,0.9279999999999999
47000,0.6839000000000001
48000,0.7315999999999999
49000,0.7262
50000,0.719
51000,0.9028
52000,0.9081999999999999
53000,0.7379
54000,0.9127000000000001
55000,0.9253
56000,0.9000999999999998
57000,0.8848
58000,0.9072999999999999
59000,0.8956
60000,0.7316
61000,0.892
62000,0.9154
63000,0.8965
64000,0.9055
65000,0.9153999999999998
66000,0.9298
67000,0.9172
68000,0.8829999999999998
69000,0.8991999999999999
70000,0.9037
