steps,rewards
1000,17.7
2000,20.9
3000,25.3
4000,30.2
5000,39.4
6000,46.9
7000,85.7
8000,38.1
9000,43.5
10000,62.6
11000,56.4
12000,51.7
13000,51.1
14000,69.0
15000,52.0
16000,67.7
17000,75.8
18000,82.7
19000,93.5
20000,81.1
21000,99.1
22000,103.1
23000,96.4
24000,68.9
25000,65.6
26000,86.7
27000,81.4
28000,81.1
29000,69.2
30000,82.2
31000,88.5
32000,94.0
33000,143.7
34000,172.4
35000,174.8
36000,198.9
37000,226.3
38000,266.3
39000,244.0
40000,192.0
41000,192.9
42000,268.7
43000,293.4
44000,285.0
45000,234.3
46000,204.5
47000,171.2
48000,139.4
49000,164.6
50000,200.4
