score,duration,agent.buffer_capacity,agent.batch_size,agent.learning_rate,agent.gamma,agent.epsilon_start,agent.epsilon_final,agent.epsilon_decay,agent.target_update_freq,agent.use_noisy_net,train.num_frames,train.eval_interval,env.name,seed
-337.5852028889967,117.25043654441833,10000,256,1e-05,0.85,1.0,0.05,5000,1000,False,50000,1000,LunarLander-v3,0
