steps,rewards
1000,16.7
2000,16.4
3000,11.5
4000,12.2
5000,11.0
6000,11.4
7000,10.5
8000,10.6
9000,10.1
10000,10.3
11000,12.4
12000,10.5
13000,10.7
14000,13.0
15000,12.7
16000,15.9
17000,20.5
18000,25.9
19000,20.4
20000,19.5
21000,28.0
22000,36.3
23000,28.1
24000,30.5
25000,37.9
26000,42.6
27000,65.5
28000,59.2
29000,80.5
30000,59.6
31000,110.4
32000,61.6
33000,111.1
34000,131.0
35000,74.1
36000,93.3
37000,167.7
38000,178.1
39000,160.5
40000,122.0
41000,152.8
42000,161.0
43000,167.8
44000,185.3
45000,156.3
46000,196.6
47000,251.3
48000,322.6
49000,348.5
50000,261.5
