steps,rewards
1000,-0.8
2000,-0.4
3000,-0.1
4000,0.0
5000,0.0
6000,0.0
7000,0.0
8000,0.0
9000,0.0
10000,0.0
11000,0.0
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.3561
18000,0.7093
19000,0.4822
20000,0.184
21000,0.8092
22000,0.6839999999999999
23000,0.5067
24000,0.575
25000,0.6614000000000001
26000,0.5651
27000,0.3316
28000,0.6732000000000001
29000,0.7254
30000,0.7354
31000,0.6812
32000,0.6317999999999999
33000,0.7651
34000,0.8848
35000,0.6714
36000,0.7714000000000001
37000,0.8515
38000,0.8766999999999999
39000,0.8469999999999999
40000,0.8596
41000,0.8596
42000,0.8757999999999999
43000,0.8757999999999999
44000,0.8478999999999999
45000,0.8533
46000,0.8856999999999999
47000,0.8398
48000,0.9136000000000001
49000,0.8794000000000001
50000,0.8956
51000,0.8892999999999999
52000,0.9073
53000,0.8686
54000,0.8911
55000,0.8695
56000,0.8928999999999998
57000,0.8730999999999998
58000,0.8803000000000001
59000,0.8812
60000,0.8839
61000,0.8892999999999999
62000,0.8704000000000001
63000,0.8838999999999999
64000,0.8884000000000001
65000,0.8847999999999999
66000,0.9117999999999998
67000,0.8812
68000,0.8937999999999999
69000,0.8802999999999999
70000,0.8766999999999999
71000,0.892
72000,0.8821
73000,0.8865999999999999
74000,0.8883999999999999
75000,0.883
76000,0.8452
77000,0.8380000000000001
78000,0.9100000000000001
79000,0.8775999999999999
80000,0.8902000000000001
81000,0.8713000000000001
82000,0.9028
83000,0.8038000000000001
84000,0.892
85000,0.8794000000000001
86000,0.8901999999999999
87000,0.8802999999999999
88000,0.9018999999999998
89000,0.8758000000000001
90000,0.8766999999999999
91000,0.865
92000,0.8713000000000001
93000,0.9109
94000,0.8848
95000,0.8802999999999999
96000,0.8929
97000,0.8875
98000,0.8731
99000,0.8640999999999999
100000,0.8865999999999999
