steps,rewards
1000,-0.8135
2000,-1.0
3000,-1.0
4000,-0.43599999999999994
5000,-0.0693
6000,0.14329999999999998
7000,-0.24320000000000008
8000,0.4947000000000001
9000,0.31449999999999995
10000,0.8713
11000,0.8667999999999999
12000,0.7289
13000,0.6883999999999999
14000,0.32799999999999996
15000,0.7118
16000,0.8658999999999999
17000,0.14329999999999998
18000,0.701
19000,0.7145
20000,0.8983000000000001
21000,0.9009999999999998
22000,0.8785000000000001
23000,0.3118
24000,0.9136
25000,0.6991999999999999
