score,duration,agent.buffer_capacity,agent.batch_size,agent.learning_rate,agent.gamma,agent.epsilon_start,agent.epsilon_final,agent.epsilon_decay,agent.target_update_freq,agent.use_noisy_net,train.num_frames,train.eval_interval,env.name,seed
-106.03515082260517,143.71001195907593,75000,256,0.0001,0.85,1.0,0.05,10000,1000,False,50000,1000,LunarLander-v3,0
