steps,rewards
1000,0.0
2000,0.0
3000,0.0
4000,0.05113281249999999
5000,0.29414062499999993
6000,0.42242187500000006
7000,0.2936328125
8000,0.22984375000000004
9000,0.1829296875
10000,0.1201953125
11000,0.0876953125
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.0
18000,0.0
19000,0.0
20000,0.1801171875
21000,0.4105078125
22000,0.230390625
23000,0.0
24000,0.11703125
25000,0.7604296875000001
26000,0.7373828124999998
27000,0.41839843749999994
28000,0.16499999999999998
29000,0.0
30000,0.0
31000,0.0
32000,0.0
33000,0.0
34000,0.07203125
35000,0.22878906250000003
36000,0.1567578125
37000,0.08839843750000001
38000,0.044804687499999996
39000,0.3133203125
40000,0.3767578125
41000,0.5244140625
42000,0.41492187499999994
43000,0.24410156249999998
44000,0.3296875
45000,0.4451171875
46000,0.20875
47000,0.289609375
48000,0.510859375
49000,0.9391796875
50000,0.7384765625
51000,0.93390625
52000,0.7244140625
53000,0.940234375
54000,0.7465625
55000,0.3673046875
56000,0.0764453125
57000,0.0764453125
58000,0.0
59000,0.1419921875
60000,0.8400390625
61000,0.571328125
62000,0.25113281249999997
63000,0.0
64000,0.365859375
65000,0.7541015625
66000,0.6129687500000001
67000,0.52
68000,0.6317968749999999
69000,0.7435546875000001
70000,0.898046875
71000,0.9535937499999999
72000,0.9553515625
73000,0.9549999999999998
74000,0.95640625
75000,0.9187890625000001
76000,0.872734375
77000,0.8252734374999999
78000,0.6250781249999999
79000,0.5655078124999999
80000,0.326484375
