steps,rewards
1000,-1.0
2000,-1.0
3000,-1.0
4000,-1.0
5000,-1.0
6000,-1.0
7000,-0.8216000000000001
8000,-0.8126
9000,-0.618
10000,-0.4657
11000,-0.4486
12000,-0.8279
13000,-0.25579999999999997
14000,-0.8062999999999999
15000,0.3019
16000,-0.2612
17000,0.6829999999999999
18000,0.31449999999999995
19000,0.11809999999999996
20000,0.3000999999999999
21000,0.25870000000000004
22000,-0.04859999999999999
23000,0.30279999999999996
24000,0.33610000000000007
25000,0.5343
26000,0.9019
27000,0.5271000000000001
28000,0.5325
29000,0.501
30000,0.7127
31000,0.5082
32000,0.6731
33000,0.7163
34000,0.9037
35000,0.7010000000000002
36000,0.9136
37000,0.34240000000000004
38000,0.9046
39000,0.6893
40000,0.8577999999999999
41000,0.9180999999999999
42000,0.7072999999999999
43000,0.9072999999999999
44000,0.6929000000000001
45000,0.9027999999999998
46000,0.7190000000000001
47000,0.7145
48000,0.9225999999999999
49000,0.9099999999999999
50000,0.8775999999999999
51000,0.7064
52000,0.6964999999999999
53000,0.6839000000000001
54000,0.9009999999999998
55000,0.6713
56000,0.8794000000000001
57000,0.8839
58000,0.8983000000000001
59000,0.8892999999999999
60000,0.6947
61000,0.9090999999999999
62000,0.7028
63000,0.6992
64000,0.5450999999999999
65000,0.9064
66000,0.9063999999999999
67000,0.8821
68000,0.6758000000000001
69000,0.7045999999999999
70000,0.9064
71000,0.9154
72000,0.5136
73000,0.8856999999999999
74000,0.9055
75000,0.9027999999999998
76000,0.9198999999999999
77000,0.7199
78000,0.8614
79000,0.9019
80000,0.8938
81000,0.6982999999999999
82000,0.6794
83000,0.7144999999999999
84000,0.7118
85000,0.9019
86000,0.8991999999999999
87000,0.8632
88000,0.7064
89000,0.9000999999999999
90000,0.9064
91000,0.5046
92000,0.9162999999999999
93000,0.8722
94000,0.8992000000000001
95000,0.8965
96000,0.892
97000,0.9127000000000001
98000,0.8893000000000001
99000,0.7171999999999998
100000,0.8893000000000001
