steps,rewards
1000,-1.0
2000,-1.0
3000,-1.0
4000,-1.0
5000,-0.8063
6000,-1.0
7000,-1.0
8000,-0.618
9000,-0.8144
10000,-0.8108000000000001
11000,-0.627
12000,-0.6306
13000,0.34419999999999995
14000,0.5082
15000,-0.4306
16000,-0.054000000000000006
17000,0.3316
18000,0.33609999999999995
19000,0.7361000000000001
20000,0.32799999999999996
21000,0.4902
22000,0.5298
23000,0.3154
24000,0.7145
25000,0.5108999999999999
26000,0.5253
27000,0.8722
28000,0.7316
29000,0.8902000000000001
30000,0.728
31000,0.33159999999999995
32000,0.5262
33000,0.8991999999999999
34000,0.519
35000,0.5216999999999999
36000,0.5154
37000,0.8956
38000,0.7352000000000001
39000,0.883
40000,0.9037
41000,0.8668000000000001
42000,0.7181
43000,0.8956
44000,0.7379
45000,0.8596
46000,0.9100000000000001
47000,0.6938000000000001
48000,0.8901999999999999
49000,0.9180999999999999
50000,0.9198999999999998
51000,0.9046
52000,0.9081999999999999
53000,0.7234999999999999
54000,0.9054999999999997
55000,0.9189999999999999
56000,0.9090999999999999
57000,0.8946999999999999
58000,0.8641
59000,0.7388000000000001
60000,0.7316
61000,0.9145
62000,0.7198999999999999
63000,0.5172000000000001
64000,0.5181
65000,0.7010000000000001
66000,0.9028
67000,0.6956
68000,0.7091
69000,0.9028
70000,0.7045999999999999
71000,0.8893000000000001
72000,0.9126999999999998
73000,0.9172
74000,0.8973999999999999
75000,0.9145
76000,0.7199
77000,0.9154
78000,0.9343
79000,0.9244
80000,0.9235
81000,0.8965
82000,0.9108999999999998
83000,0.9180999999999999
84000,0.7109
85000,0.9127000000000001
86000,0.7216999999999999
87000,0.7073000000000002
88000,0.5262
89000,0.5172
90000,0.7253
91000,0.9171999999999999
92000,0.9154
93000,0.7406
94000,0.8847999999999999
95000,0.8974
96000,0.7316
97000,0.5442
98000,0.9127000000000001
99000,0.7063999999999999
100000,0.9118
