steps,rewards
1000,0.424921875
2000,0.23606770833333332
3000,0.1794140625
4000,0.19328125000000002
5000,0.16148437499999999
6000,0.06695312499999999
7000,0.06695312499999999
8000,0.0
9000,0.0
10000,0.0
11000,0.0
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.0
18000,0.0
19000,0.9163281249999999
20000,0.9173828125
21000,0.7542578125
22000,0.45531249999999995
23000,0.19609375
24000,0.303671875
25000,0.219140625
26000,0.0
27000,0.0
28000,0.0
29000,0.0
30000,0.0
31000,0.0
32000,0.0
33000,0.083125
34000,0.083125
35000,0.0
36000,0.0
37000,0.0
38000,0.0
39000,0.0525390625
40000,0.0525390625
41000,0.8052343750000001
42000,0.8931250000000001
43000,0.7433984375
44000,0.4623828125
45000,0.14636718749999997
46000,0.26726562499999995
47000,0.1208984375
48000,0.62703125
49000,0.9092968749999999
50000,0.749375
51000,0.37117187500000004
52000,0.041640625
53000,0.9251171875
54000,0.9571093749999999
55000,0.785390625
56000,0.40226562499999996
57000,0.0560546875
58000,0.0716796875
59000,0.7069921875
60000,0.6214062499999999
61000,0.7869531249999999
62000,0.6850390625
63000,0.8201953124999999
64000,0.7061328124999999
65000,0.6455078125000001
66000,0.7381249999999999
67000,0.9479687499999999
68000,0.9571093749999999
69000,0.9578124999999998
70000,0.9578124999999998
71000,0.9574609374999998
72000,0.9578124999999998
73000,0.9578124999999998
74000,0.8899609374999999
75000,0.9173828125
76000,0.9349609375
77000,0.9458593750000001
78000,0.9574609374999999
79000,0.9578124999999998
80000,0.9578124999999998
81000,0.9574609374999998
82000,0.9578124999999998
83000,0.9574609374999998
84000,0.9479687499999999
85000,0.9574609374999999
86000,0.9560546874999998
87000,0.9578124999999998
88000,0.9549999999999998
89000,0.9567578124999999
90000,0.9574609374999998
91000,0.9574609374999998
92000,0.9578124999999998
93000,0.9578124999999998
94000,0.9578124999999998
95000,0.9574609374999998
96000,0.9571093749999999
97000,0.9571093749999999
98000,0.9574609374999998
99000,0.9578124999999998
100000,0.9574609374999998
