steps,rewards
1000,17.6
2000,22.8
3000,15.6
4000,11.5
5000,12.1
6000,12.1
7000,12.5
8000,11.4
9000,11.3
10000,10.0
11000,14.7
12000,13.0
13000,14.3
14000,43.7
15000,50.4
16000,89.8
17000,77.9
18000,95.2
19000,124.9
20000,136.7
21000,162.1
22000,191.0
23000,175.7
24000,164.6
25000,163.2
26000,169.6
27000,168.3
28000,167.5
29000,168.9
30000,165.6
31000,165.1
32000,166.4
33000,165.3
34000,160.3
35000,150.7
36000,157.6
37000,170.4
38000,175.1
39000,175.2
40000,169.4
41000,179.4
42000,185.8
43000,175.9
44000,173.7
45000,161.0
46000,152.2
47000,166.4
48000,173.4
49000,179.0
50000,173.6
