steps,rewards
1000,0.18389999999999998
2000,0.23620000000000002
3000,0.4678
4000,0.6533
5000,0.7389
6000,0.5209999999999999
7000,0.7984
8000,0.9541000000000001
9000,0.9478
10000,0.9208000000000001
11000,0.41550000000000004
12000,0.032499999999999994
13000,0.0
14000,0.0749
15000,0.14509999999999998
16000,0.05229999999999999
17000,0.0
18000,0.0
19000,0.0
20000,0.0
21000,0.0
22000,0.020799999999999996
23000,0.0
24000,0.0803
25000,0.0658
26000,0.11000000000000001
27000,0.1533
28000,0.0749
29000,0.0
30000,0.16229999999999997
31000,0.0
32000,0.04959999999999999
33000,0.0
34000,0.0
35000,0.05689999999999999
36000,0.0
37000,0.05869999999999999
38000,0.014500000000000002
39000,0.046
40000,0.0993
41000,0.010899999999999998
42000,0.3848999999999999
43000,0.0253
44000,0.13079999999999997
45000,0.2138
46000,0.1785
47000,0.147
48000,0.1083
49000,0.0
50000,0.13090000000000002
51000,0.2526
52000,0.229
53000,0.3327
54000,0.1965
55000,0.04429999999999999
56000,0.44160000000000005
57000,0.1362
58000,0.16040000000000001
59000,0.33089999999999997
60000,0.0668
61000,0.08020000000000001
62000,0.0487
63000,0.0
64000,0.0
65000,0.09109999999999999
66000,0.0118
67000,0.0361
68000,0.1514
69000,0.0
70000,0.0
71000,0.0
72000,0.0
73000,0.0721
74000,0.0
75000,0.0
76000,0.13169999999999998
77000,0.01629999999999999
78000,0.1505
79000,0.0
80000,0.0767
81000,0.1605
82000,0.0
83000,0.0
84000,0.1109
85000,0.01629999999999999
86000,0.07859999999999999
87000,0.12439999999999998
88000,0.1497
89000,0.09839999999999999
90000,0.009999999999999998
91000,0.0
92000,0.0
93000,0.16349999999999998
94000,0.2579
95000,0.054099999999999995
96000,0.1397
97000,0.1938
98000,0.18839999999999998
99000,0.2525
100000,0.1336
