steps,rewards
1000,-0.6
2000,0.0
3000,-0.1
4000,-0.1
5000,0.0
6000,0.0
7000,0.0
8000,0.0
9000,0.0
10000,0.0
11000,0.0
12000,0.0
13000,0.0
14000,0.0
15000,0.0
16000,0.0
17000,0.0
18000,0.0
19000,0.0
20000,0.0
21000,0.0
22000,0.0
23000,0.0
24000,0.0
25000,0.019899999999999994
26000,0.4058
27000,0.15059999999999998
28000,0.1769
29000,-0.030400000000000028
30000,0.5363
31000,0.5092000000000001
32000,0.6300000000000001
33000,0.5650999999999999
34000,0.5974999999999999
35000,0.43170000000000003
36000,0.49049999999999994
37000,0.359
38000,0.3092
39000,0.5156000000000001
40000,0.4553
41000,0.576
42000,0.6309
43000,0.5877
44000,0.6435000000000001
45000,0.6274
46000,0.36519999999999997
47000,0.7245999999999999
48000,0.8460999999999999
49000,0.8263
50000,0.901
51000,0.8749
52000,0.8928999999999998
53000,0.8460999999999999
54000,0.8632
55000,0.865
56000,0.8587
57000,0.8775999999999999
58000,0.8775999999999999
59000,0.8839
60000,0.8676999999999999
61000,0.9000999999999999
62000,0.8551
63000,0.9090999999999999
64000,0.9127000000000001
65000,0.8839
66000,0.8676999999999999
67000,0.8992000000000001
68000,0.9055
69000,0.8775999999999999
70000,0.8911
71000,0.8911
72000,0.8821
73000,0.8236000000000001
74000,0.8766999999999999
75000,0.8704000000000001
76000,0.8766999999999999
77000,0.8893000000000001
78000,0.8956
79000,0.8559999999999999
80000,0.8893000000000001
81000,0.9018999999999998
82000,0.8704000000000001
83000,0.8748999999999999
84000,0.8506
85000,0.865
86000,0.8947
87000,0.8713000000000001
88000,0.8983000000000001
89000,0.8848
90000,0.892
91000,0.8938
92000,0.8478999999999999
93000,0.8838999999999999
94000,0.8875000000000002
95000,0.9217000000000001
96000,0.8568999999999999
97000,0.8992000000000001
98000,0.8605
99000,0.8766999999999999
100000,0.8902000000000001
