steps,rewards
1000,19.1
2000,20.5
3000,26.9
4000,42.3
5000,36.5
6000,35.9
7000,53.9
8000,73.4
9000,69.0
10000,72.2
11000,76.9
12000,79.6
13000,113.4
14000,75.4
15000,123.2
16000,95.4
17000,122.6
18000,105.6
19000,67.4
20000,104.0
21000,107.7
22000,131.2
23000,132.9
24000,111.2
25000,116.3
26000,114.6
27000,121.4
28000,100.6
29000,118.2
30000,112.7
31000,146.6
32000,165.5
33000,138.2
34000,137.5
35000,137.9
36000,149.0
37000,173.4
38000,210.2
39000,235.2
40000,192.9
41000,119.8
42000,125.1
43000,171.5
44000,190.0
45000,134.2
46000,100.4
47000,124.5
48000,118.9
49000,91.0
50000,97.1
51000,106.9
52000,158.7
53000,189.9
54000,186.4
55000,198.4
56000,233.0
57000,291.1
58000,362.8
59000,351.3
60000,392.2
61000,402.9
62000,378.7
63000,424.0
64000,454.5
65000,411.8
66000,457.3
67000,457.3
68000,457.3
69000,457.3
70000,500.0
71000,500.0
72000,469.5
73000,457.5
74000,412.1
75000,412.1
76000,442.6
77000,442.6
78000,484.7
79000,500.0
80000,500.0
81000,500.0
82000,500.0
83000,498.5
84000,441.4
85000,293.4
86000,231.5
87000,266.1
88000,309.7
89000,378.3
90000,473.8
91000,484.6
92000,441.6
93000,420.1
94000,412.2
95000,412.1
96000,457.0
97000,457.0
98000,478.5
99000,446.5
100000,430.2
101000,430.2
102000,418.4
103000,397.5
104000,400.4
105000,360.5
106000,368.9
107000,429.7
108000,418.8
109000,451.0
110000,451.0
111000,432.9
112000,385.1
113000,327.3
114000,318.1
115000,323.1
116000,365.7
117000,382.5
118000,360.4
119000,394.1
120000,375.1
121000,350.0
122000,324.2
123000,292.9
124000,260.7
125000,298.5
126000,266.7
127000,254.0
128000,276.2
129000,322.7
130000,333.2
131000,319.2
132000,327.3
133000,357.2
134000,333.1
135000,350.6
136000,309.3
137000,308.4
138000,298.9
139000,333.3
140000,347.6
141000,321.8
142000,320.3
143000,296.7
144000,304.1
145000,311.7
146000,299.2
147000,352.0
148000,397.9
149000,395.6
150000,443.3
151000,425.3
152000,413.4
153000,393.1
154000,429.4
155000,447.4
156000,477.4
157000,446.0
158000,468.6
159000,468.1
160000,441.6
161000,400.8
162000,431.4
163000,380.2
164000,406.7
165000,436.4
166000,432.6
167000,391.2
168000,391.2
169000,380.5
170000,336.8
171000,335.8
172000,308.6
173000,356.1
174000,322.3
175000,288.3
176000,337.3
177000,322.5
178000,392.7
179000,452.7
180000,452.7
181000,452.7
182000,500.0
183000,486.0
184000,486.0
185000,443.4
186000,387.3
187000,387.3
188000,387.3
189000,370.6
190000,405.9
191000,302.8
192000,257.2
193000,277.2
194000,307.8
195000,333.9
196000,268.7
197000,191.6
198000,111.5
199000,119.7
200000,183.0
