steps,rewards
1000,25.6
2000,23.7
3000,38.4
4000,76.4
5000,151.4
6000,194.1
7000,214.7
8000,222.2
9000,193.3
10000,191.6
11000,200.5
12000,164.1
13000,161.7
14000,147.5
15000,138.2
16000,197.0
17000,237.1
18000,190.0
19000,154.7
20000,169.2
21000,140.2
22000,116.4
23000,122.7
24000,119.2
25000,122.1
26000,104.9
27000,113.9
28000,107.8
29000,106.2
30000,107.5
31000,117.0
32000,144.0
33000,121.5
34000,148.0
35000,120.8
36000,137.4
37000,144.1
38000,160.8
39000,198.4
40000,200.0
41000,181.9
42000,165.1
43000,161.8
44000,168.7
45000,161.2
46000,138.4
47000,138.0
48000,162.4
49000,188.6
50000,190.8
51000,225.4
52000,230.2
53000,184.4
54000,186.2
55000,175.6
56000,149.4
57000,163.0
58000,172.9
59000,158.2
60000,188.0
61000,230.4
62000,294.9
63000,333.6
64000,327.7
65000,280.4
66000,224.4
67000,137.4
68000,153.1
69000,164.6
70000,165.0
71000,150.4
72000,159.0
73000,159.4
74000,208.9
75000,232.2
76000,254.4
77000,176.3
78000,123.5
79000,158.1
80000,208.2
81000,262.9
82000,284.6
83000,306.1
84000,308.1
85000,313.7
86000,318.3
87000,271.5
88000,298.3
89000,320.7
90000,247.5
91000,223.5
92000,209.0
93000,220.6
94000,243.0
95000,189.0
96000,149.4
97000,131.0
98000,139.7
99000,157.7
100000,167.9
101000,152.0
102000,150.7
103000,143.4
104000,143.8
105000,168.8
106000,188.4
107000,142.3
108000,146.2
109000,134.0
110000,129.6
111000,154.9
112000,208.1
113000,257.8
114000,346.9
115000,369.9
116000,383.6
117000,378.8
118000,400.9
119000,457.1
120000,432.4
121000,357.8
122000,335.2
123000,347.4
124000,372.2
125000,421.7
126000,469.7
127000,469.7
128000,469.7
129000,469.7
130000,439.9
131000,470.2
132000,470.2
133000,445.6
134000,419.1
135000,419.1
136000,419.1
137000,410.3
138000,463.2
139000,491.2
140000,491.2
141000,491.2
142000,465.1
143000,465.1
144000,465.1
145000,465.1
146000,465.1
147000,451.9
148000,451.9
149000,451.9
150000,451.9
151000,451.9
152000,500.0
153000,500.0
154000,500.0
155000,500.0
156000,500.0
157000,500.0
158000,500.0
159000,500.0
160000,500.0
161000,500.0
162000,500.0
163000,500.0
164000,500.0
165000,500.0
166000,500.0
167000,500.0
168000,486.7
169000,447.6
170000,388.0
171000,342.6
172000,325.3
173000,352.6
174000,360.5
175000,379.8
176000,392.5
177000,404.2
178000,404.9
179000,428.7
180000,456.0
181000,489.2
182000,464.6
183000,475.4
184000,475.4
185000,475.4
186000,475.4
187000,500.0
188000,500.0
189000,500.0
190000,500.0
191000,500.0
192000,500.0
193000,500.0
194000,500.0
195000,500.0
196000,500.0
197000,500.0
198000,500.0
199000,500.0
200000,500.0
