steps,rewards
1000,18.9
2000,18.1
3000,15.2
4000,27.1
5000,38.0
6000,56.2
7000,78.8
8000,147.2
9000,167.7
10000,195.5
11000,221.0
12000,221.6
13000,211.7
14000,206.1
15000,206.3
16000,203.0
17000,198.4
18000,202.1
19000,211.0
20000,213.4
21000,208.1
22000,208.4
23000,216.0
24000,211.4
25000,208.0
26000,206.4
27000,220.3
28000,230.3
29000,234.0
30000,241.4
31000,247.8
32000,240.3
33000,233.7
34000,257.7
35000,256.1
36000,278.1
37000,261.0
38000,271.0
39000,252.5
40000,238.6
41000,240.9
42000,240.5
43000,252.4
44000,274.0
45000,277.2
46000,254.7
47000,269.8
48000,297.8
49000,318.5
50000,323.7
51000,317.1
52000,291.1
53000,253.7
54000,287.6
55000,308.3
56000,321.8
57000,297.0
58000,287.9
59000,271.0
60000,262.9
61000,250.8
62000,226.2
63000,242.5
64000,255.6
65000,238.3
66000,224.9
67000,230.1
68000,269.6
69000,247.9
70000,204.2
71000,213.1
72000,205.0
73000,223.7
74000,246.8
75000,266.0
76000,254.9
77000,245.6
78000,230.6
79000,214.7
80000,219.3
81000,247.6
82000,290.4
83000,298.9
84000,285.6
85000,273.8
86000,278.3
87000,294.7
88000,284.5
89000,287.6
90000,267.7
91000,252.3
92000,236.3
93000,220.3
94000,185.9
95000,165.7
96000,157.0
97000,165.1
98000,159.7
99000,163.6
100000,153.3
101000,139.7
102000,125.1
103000,128.4
104000,126.4
105000,145.6
106000,159.1
107000,172.0
108000,209.7
109000,239.2
110000,198.3
111000,176.4
112000,171.1
113000,162.9
114000,155.6
115000,153.4
116000,146.6
117000,142.8
118000,141.1
119000,137.4
120000,134.6
121000,125.8
122000,123.6
123000,125.7
124000,128.9
125000,130.0
126000,128.0
127000,129.7
128000,126.9
129000,127.9
130000,124.6
131000,119.7
132000,127.2
133000,123.4
134000,136.0
135000,145.7
136000,159.9
137000,162.7
138000,171.1
139000,190.6
140000,192.3
141000,201.3
142000,249.1
143000,289.1
144000,346.0
145000,401.5
146000,463.9
147000,478.3
148000,500.0
149000,500.0
150000,500.0
151000,500.0
152000,500.0
153000,500.0
154000,500.0
155000,500.0
156000,500.0
157000,500.0
158000,500.0
159000,500.0
160000,500.0
161000,500.0
162000,500.0
163000,500.0
164000,500.0
165000,500.0
166000,500.0
167000,500.0
168000,500.0
169000,500.0
170000,500.0
171000,500.0
172000,500.0
173000,500.0
174000,500.0
175000,500.0
176000,500.0
177000,500.0
178000,490.0
179000,443.6
180000,379.3
181000,289.4
182000,238.3
183000,216.0
184000,207.0
185000,206.3
186000,211.4
187000,221.1
188000,229.3
189000,222.4
190000,209.3
191000,204.8
192000,206.0
193000,185.1
194000,168.7
195000,176.7
196000,181.4
197000,195.8
198000,222.2
199000,232.4
200000,221.2
