score,duration,agent.buffer_capacity,agent.batch_size,agent.learning_rate,agent.gamma,agent.epsilon_start,agent.epsilon_final,agent.epsilon_decay,agent.target_update_freq,agent.use_noisy_net,train.num_frames,train.eval_interval,env.name,seed
0.20379999999999998,13.792886972427368,50000,128,1e-05,0.5,1.0,0.05,5000,5000,False,8000,1000,MiniGrid-Empty-5x5-v0,0
