score,duration,agent.buffer_capacity,agent.batch_size,agent.learning_rate,agent.gamma,agent.epsilon_start,agent.epsilon_final,agent.epsilon_decay,agent.target_update_freq,agent.use_noisy_net,train.num_frames,train.eval_interval,env.name,seed
0.8253999999999999,42.183509826660156,50000,128,0.0005,0.3,1.0,0.05,100000,1000,True,15000,1000,MiniGrid-Empty-5x5-v0,0
