steps,rewards
1000,0.0
2000,0.08388671875
3000,0.2937890625
4000,0.40082031249999994
5000,0.2704296875
6000,0.20558593749999998
7000,0.12738281249999997
8000,0.09785156249999999
9000,0.136171875
10000,0.33050781249999994
11000,0.509765625
12000,0.5016796875
13000,0.64125
14000,0.45601562500000004
15000,0.4549609375
16000,0.317890625
17000,0.2099609375
18000,0.2638671875
19000,0.2130859375
20000,0.285
21000,0.337890625
22000,0.346640625
23000,0.4475390624999999
24000,0.42437499999999995
25000,0.2275390625
26000,0.3990625
27000,0.388203125
28000,0.3857421875
29000,0.44320312500000003
30000,0.41136718749999995
31000,0.4479296875
32000,0.5428124999999999
33000,0.4792187499999999
34000,0.4987109375
35000,0.5138281250000001
36000,0.44265625000000003
37000,0.41117187499999996
38000,0.5045312500000001
39000,0.43125
40000,0.43773437499999995
41000,0.5943359374999999
42000,0.46304687499999997
43000,0.4916796875
44000,0.4501953125
45000,0.366015625
46000,0.324375
47000,0.415234375
48000,0.511015625
49000,0.5212109375
50000,0.5552734374999999
51000,0.508203125
52000,0.43773437500000006
53000,0.3103125
54000,0.44070312500000003
55000,0.544609375
56000,0.3950390625
57000,0.353203125
58000,0.38078124999999996
59000,0.46671874999999996
60000,0.6090625000000001
61000,0.5255859374999999
62000,0.502734375
63000,0.4101171874999999
64000,0.3816796875
65000,0.33703125
66000,0.4658203125
67000,0.5410546875
68000,0.62734375
69000,0.4642578124999999
70000,0.27921874999999996
71000,0.35531250000000003
72000,0.5604296875
73000,0.7837890624999999
74000,0.5509375000000001
75000,0.5401953124999999
76000,0.41964843749999997
77000,0.6430078124999999
78000,0.49292968749999994
79000,0.414375
80000,0.46460937500000005
81000,0.5198437499999999
82000,0.48835937500000004
83000,0.3112109375
84000,0.4032812499999999
85000,0.5095703125000001
86000,0.450703125
87000,0.4486328125
88000,0.45953124999999995
89000,0.5212109375
90000,0.5358203125
91000,0.353203125
92000,0.6099609375
93000,0.5551171874999999
94000,0.4099609375
95000,0.55796875
96000,0.44406249999999997
97000,0.4328125
98000,0.44898437500000005
99000,0.5648046874999999
100000,0.6516015625
